id,student,part,state,responsesummary,fraction
1802589,anon151,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.7],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802615,anon152,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.7],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802642,anon153,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.1],[0.6,0.2],[0.9,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1802668,anon154,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.5],[0.3,0.5],[0.8,0.9]] [score]; prt1: # = 0 | prt1-1-F",0
1802694,anon155,c,gradedwrong,"Seed: 1; pwc_ans1: [[1.0,1.0],[0.0,0.4],[0.5,0.2],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1802721,anon156,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.6],[0.7,0.6],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802747,anon157,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.2,0.5],[0.5,0.2],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1802774,anon158,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.2],[1.0,0.5]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1802800,anon159,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1802824,anon161,c,gaveup,Seed: 1; prt1: !,NA
1802849,anon162,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.5,1.0],[0.8,0.4],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802877,anon163,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.3,0.0],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802906,anon164,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.5],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802933,anon165,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.1,0.3],[0.6,0.7],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1802960,anon166,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.0,0.5],[0.0,0.8],[0.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803011,anon169,c,gaveup,Seed: 1; prt1: !,NA
1803036,anon170,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.3,0.0],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803063,anon171,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.4,0.3],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803090,anon172,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.7],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803117,anon173,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.2],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803144,anon174,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.1],[0.4,0.2],[0.8,0.5],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F",0
1803171,anon175,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.6,1.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803199,anon176,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.2],[0.3,0.0],[0.7,0.2],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803225,anon178,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.2],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803255,anon179,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.4,0.3],[0.6,0.2],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803282,anon180,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803308,anon181,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.2],[1.0,0.4]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803335,anon182,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.4],[1.0,0.6]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F",0
1803362,anon183,c,gaveup,Seed: 1; prt1: !,NA
1803390,anon184,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.5,0.7],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1803416,anon185,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.6],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1803443,anon186,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803470,anon187,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.3],[0.3,0.8],[0.7,0.9],[0.8,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803497,anon191,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.4],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803524,anon192,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1803552,anon193,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.0,0.0],[1.0,0.0],[1.0,1.0]] [score]; prt1: # = 0 | prt1-1-F",0
1803579,anon194,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,1.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803605,anon195,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803631,anon196,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.6],[0.5,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803657,anon198,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.5,0.0],[0.7,0.6]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803683,anon199,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803710,anon200,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.5],[0.5,0.4],[0.7,0.1]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1803736,anon201,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1803762,anon202,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.3,0.6],[0.8,0.6],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803789,anon203,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.7],[0.7,0.7],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803815,anon204,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.5,1.0],[1.1,0.5],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1803839,anon205,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.3,0.0],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803866,anon208,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1803893,anon210,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.3,0.2],[0.6,0.4],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1803919,anon212,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.8],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803948,anon213,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.4,0.1],[0.6,0.1],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1803973,anon215,c,gaveup,Seed: 1; prt1: !,NA
1804000,anon216,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.7],[0.3,0.4],[0.7,0.1],[1.0,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F",0
1804021,anon217,c,gaveup,Seed: 1; prt1: !,NA
1804045,anon218,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.0,1.0],[0.2,1.0],[0.5,1.0]] [score]; prt1: # = 0 | prt1-1-F",0
1804071,anon219,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804097,anon221,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.7],[0.7,0.3],[0.9,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804125,anon222,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.2],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804153,anon223,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804179,anon224,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.2],[0.7,0.5],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1804205,anon225,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.3],[0.3,0.4],[0.7,0.3],[1.0,0.4]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804232,anon227,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.9],[1.0,0.7]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804259,anon228,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.1,0.5],[0.3,0.2],[0.4,0.8],[0.5,0.8]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F",0
1804286,anon230,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.7],[0.7,0.5],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804314,anon231,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.5,0.3],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804343,anon232,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.1],[0.4,0.2],[0.6,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804370,anon233,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.2],[0.6,0.6],[1.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1804395,anon234,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.2],[0.3,0.5],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804421,anon235,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,1.0],[1.0,0.0],[1.0,0.0],[1.3,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1804447,anon236,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.3],[0.3,0.3],[1.0,1.0]] [score]; prt1: # = 0 | prt1-1-F",0
1804473,anon237,c,gaveup,Seed: 1; prt1: !,NA
1804497,anon239,c,gaveup,Seed: 1; prt1: !,NA
1804524,anon240,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.0],[1.0,0.9]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804551,anon241,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804577,anon242,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.1,0.0],[0.3,0.2],[0.9,0.8],[1.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1). | prt1-2-F",0
1804605,anon243,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.5],[0.7,0.5],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804634,anon244,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.3,0.9],[0.7,0.5],[0.7,0.0],[0.9,0.7]] [score]; prt1: # = 0 | prt1-1-F",0
1804661,anon245,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.0,0.4],[0.0,0.4],[0.2,0.6]] [score]; prt1: # = 0 | prt1-1-F",0
1804689,anon246,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.6,0.0],[0.9,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804716,anon247,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804742,anon248,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.7],[0.5,0.2],[0.3,0.9]] [score]; prt1: # = 0 | prt1-1-F",0
1804770,anon249,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.6,0.2],[0.8,0.5],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804796,anon251,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.5],[0.7,0.5],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804823,anon253,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.0,0.3],[0.0,0.8],[0.0,1.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F",0
1804849,anon254,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.0,0.4],[0.5,0.2],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F",0
1804875,anon255,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.8,0.7],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1804901,anon256,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.3],[0.2,0.4],[0.5,0.2]] [score]; prt1: # = 0 | prt1-1-F",0
1804927,anon258,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.6],[0.7,0.8],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1804952,anon259,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.3],[0.1,0.3],[1.0,0.6],[1.0,0.4]] [score]; prt1: # = 0 | prt1-1-F",0
1804978,anon260,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.4,0.3],[1.0,0.5],[1.0,1.0]] [score]; prt1: # = 0 | prt1-1-F",0
1805002,anon261,c,gaveup,Seed: 1; prt1: !,NA
1805026,anon262,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805053,anon263,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,1.0],[0.7,1.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805082,anon264,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805111,anon266,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.0],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805140,anon267,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805168,anon268,c,gradedwrong,"Seed: 1; pwc_ans1: [[0.1,0.6],[0.1,0.6],[0.4,0.7],[0.5,0.7]] [score]; prt1: # = 0 | prt1-1-F",0
1805195,anon269,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.2,0.8],[0.7,0.3],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1805221,anon271,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.5],[0.3,0.0],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805248,anon272,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.1],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805275,anon273,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805302,anon274,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805328,anon275,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805356,anon277,c,gradedpartial,"Seed: 1; pwc_ans1: [[1.0,0.0],[0.8,0.2],[0.2,0.8],[0.0,1.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | prt1-4-F",0.5
1805383,anon278,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.9,0.4],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805409,anon279,c,gradedpartial,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.7],[1.0,0.7]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T",0.5
1805434,anon280,c,gaveup,Seed: 1; prt1: !,NA
1805458,anon281,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,1.0],[0.7,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805484,anon282,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.4],[0.7,0.4],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805510,anon283,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.2,0.3],[0.6,1.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805541,anon284,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.3,0.0],[0.7,1.0],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805568,anon285,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,1.0],[0.4,0.4],[0.7,0.0],[1.0,0.4]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805595,anon286,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.0],[0.7,0.0],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
1805621,anon289,c,gradedright,"Seed: 1; pwc_ans1: [[0.0,0.0],[0.3,0.5],[0.6,0.2],[1.0,1.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T",1
