question,responses
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.9],[0.2,0.8],[0.5,0.5],[0.8,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.1,0.3],[0.2,0.8],[0.4,0.9]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.3,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.9 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.9],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[0.7,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.5],[0.5,0.8],[1.0,0.9]] [score]; prt1: # = 0.8 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.6],[0.8,0.2],[1.0,0.0]] [score]; prt1: # = 0.4 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.2],[0.2,0.8],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1, 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,-0.4],[0.2,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.4,0.6],[0.5,0.5],[0.8,0.2]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.4,0.6],[0.7,0.3],[1.0,1.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[0.8,0.0]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.5,0.5],[0.8,0.2],[1.0,1.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[0.8,0.2]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.9,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.6,0.8],[0.6,0.5],[0.8,0.2],[0.2,0.5]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.3,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.1],[0.2,0.8],[0.5,0.5],[1.0,0.0]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.3,0.7],[0.6,0.4],[1.0,0.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | prt1-3-T | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.0,1.0],[1.0,0.0],[1.0,0.0]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.0,1.0],[0.2,0.8],[0.5,0.5]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.8],[0.3,0.6],[0.4,0.5],[0.6,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.3,0.6],[0.7,0.4],[1.0,0.2]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.7,1.0],[0.7,0.7]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.7,0.3]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[1.0,0.4]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.9],[0.3,0.8],[0.5,0.5],[0.9,0.1]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.6],[0.3,0.9],[0.7,0.0],[1.0,0.0]] [score]; prt1: # = 0.5 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.1,0.1],[0.3,0.3],[0.5,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.8,0.2],[1.0,0.0]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.5,0.5],[0.0,1.0]] [score]; prt1: # = 0 | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.9],[0.2,0.8],[0.5,0.5],[0.8,0.1]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.2,0.8],[0.5,0.5],[0.7,0.1],[1.0,0.0]] [score]; prt1: # = 0 | ATAlgEquiv_SA_not_logic. | prt1-1-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.2,0.8],[0.5,0.5],[1.0,0.2]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.0],[0.3,0.1],[0.7,0.1],[1.0,0.0]] [score]; prt1: # = 0.4 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 2). | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.5,0.5],[0.8,1.0],[0.9,0.1]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,1.0],[0.2,0.8],[0.6,0.4],[1.0,0.1]] [score]; prt1: # = 1 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | ATLogic_True. | prt1-4-T | prt1-5-T | prt1-6-T"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.1,0.2],[0.2,0.8],[0.5,0.5],[1.1,0.4]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 1, 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.2],[0.2,0.8],[0.3,0.3],[0.5,0.5]] [score]; prt1: # = 0 | ATLogic_True. | prt1-1-T | (ATList_wrongentries 2). | prt1-2-F"
D,"1  (  0.31%); Seed: 1; pwd_ans1: [[0.0,0.9],[0.2,0.8],[0.5,0.5],[1.0,1.0]] [score]; prt1: # = 0.6 | ATLogic_True. | prt1-1-T | prt1-2-T | (ATList_wrongentries 1). | prt1-3-F | prt1-4-F | prt1-5-T | prt1-6-T"
